index	Ontology	GO id	GO term	value	pval	qval
319	BP	GO:0090343	positive regulation of cell aging	14	0.04260965676638053	1.0
320	BP	GO:0048708	astrocyte differentiation	14	0.04260965676638053	1.0
321	BP	GO:1902683	regulation of receptor localization to synapse	14	0.04260965676638053	1.0
322	BP	GO:2000136	regulation of cell proliferation involved in heart morphogenesis	14	0.04260965676638053	1.0
323	BP	GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	14	0.04260965676638053	1.0
324	BP	GO:0061025	membrane fusion	108	0.04409344570682652	1.0
325	BP	GO:0031333	negative regulation of protein complex assembly	109	0.04483146703503806	1.0
326	BP	GO:0017148	negative regulation of translation	109	0.04483146703503806	1.0
327	BP	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1122	0.04527810029625229	1.0
328	BP	GO:0061003	positive regulation of dendritic spine morphogenesis	15	0.0455846666504799	1.0
329	BP	GO:0021884	forebrain neuron development	15	0.0455846666504799	1.0
330	BP	GO:0060441	epithelial tube branching involved in lung morphogenesis	15	0.0455846666504799	1.0
331	BP	GO:1900376	regulation of secondary metabolite biosynthetic process	15	0.0455846666504799	1.0
332	BP	GO:0032502	developmental process	3575	0.046320320147057684	1.0
333	BP	GO:0010720	positive regulation of cell development	442	0.04696550761127486	1.0
334	BP	GO:0048869	cellular developmental process	2021	0.047202670087574734	1.0
335	BP	GO:0010721	negative regulation of cell development	263	0.04756718820589346	1.0
336	BP	GO:0008277	regulation of G protein-coupled receptor signaling pathway	113	0.04782947687989959	1.0
337	BP	GO:0010801	negative regulation of peptidyl-threonine phosphorylation	16	0.048550681041418686	1.0
338	BP	GO:0045576	mast cell activation	16	0.048550681041418686	1.0
339	BP	GO:2000479	regulation of cAMP-dependent protein kinase activity	16	0.048550681041418686	1.0
340	BP	GO:2000251	positive regulation of actin cytoskeleton reorganization	16	0.048550681041418686	1.0
341	BP	GO:0030212	hyaluronan metabolic process	16	0.048550681041418686	1.0
342	BP	GO:1900120	regulation of receptor binding	16	0.048550681041418686	1.0
343	BP	GO:0007612	learning	114	0.04859029122295334	1.0
344	BP	GO:2000026	regulation of multicellular organismal development	1557	0.05030305552694482	1.0
345	BP	GO:0048585	negative regulation of response to stimulus	1239	0.05050059544032759	1.0
346	BP	GO:0046483	heterocycle metabolic process	2151	0.051237971650781526	1.0
347	BP	GO:1902473	regulation of protein localization to synapse	17	0.051507726383503406	1.0
348	BP	GO:0034063	stress granule assembly	17	0.051507726383503406	1.0
349	BP	GO:0048670	regulation of collateral sprouting	17	0.051507726383503406	1.0
350	BP	GO:0006725	cellular aromatic compound metabolic process	2200	0.05229099450322784	1.0
351	BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	119	0.05246056305212232	1.0
352	BP	GO:0001936	regulation of endothelial cell proliferation	120	0.053247626437498294	1.0
353	BP	GO:0050773	regulation of dendrite development	121	0.05403894987371238	1.0
354	BP	GO:0001956	positive regulation of neurotransmitter secretion	18	0.05445582904727601	1.0
355	BP	GO:0043455	regulation of secondary metabolic process	18	0.05445582904727601	1.0
356	BP	GO:0035020	regulation of Rac protein signal transduction	18	0.05445582904727601	1.0
357	BP	GO:0034067	protein localization to Golgi apparatus	18	0.05445582904727601	1.0
358	BP	GO:0018108	peptidyl-tyrosine phosphorylation	123	0.05563424747050428	1.0
359	BP	GO:0090335	regulation of brown fat cell differentiation	19	0.05739501533079934	1.0
360	BP	GO:0043950	positive regulation of cAMP-mediated signaling	19	0.05739501533079934	1.0
361	BP	GO:0035162	embryonic hemopoiesis	19	0.05739501533079934	1.0
362	BP	GO:0048645	animal organ formation	19	0.05739501533079934	1.0
363	BP	GO:0031579	membrane raft organization	19	0.05739501533079934	1.0
364	BP	GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	19	0.05739501533079934	1.0
365	BP	GO:0018212	peptidyl-tyrosine modification	126	0.05805833928481585	1.0
366	BP	GO:0032874	positive regulation of stress-activated MAPK cascade	126	0.05805833928481585	1.0
367	BP	GO:0051592	response to calcium ion	126	0.05805833928481585	1.0
368	BP	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	127	0.05887454800264508	1.0
369	BP	GO:0032816	positive regulation of natural killer cell activation	20	0.06032531145378109	1.0
370	BP	GO:0042832	defense response to protozoan	20	0.06032531145378109	1.0
371	BP	GO:0050678	regulation of epithelial cell proliferation	291	0.06084175253930849	1.0
372	BP	GO:0001562	response to protozoan	21	0.0632467435560872	1.0
373	BP	GO:1900027	regulation of ruffle assembly	21	0.0632467435560872	1.0
374	BP	GO:0048741	skeletal muscle fiber development	21	0.0632467435560872	1.0
375	BP	GO:0048747	muscle fiber development	21	0.0632467435560872	1.0
376	BP	GO:0071875	adrenergic receptor signaling pathway	21	0.0632467435560872	1.0
377	BP	GO:1903900	regulation of viral life cycle	133	0.0638554731577902	1.0
378	BP	GO:0034249	negative regulation of cellular amide metabolic process	133	0.0638554731577902	1.0
379	BP	GO:0040017	positive regulation of locomotion	493	0.06514456751436681	1.0
380	BP	GO:0043299	leukocyte degranulation	22	0.06615933771677891	1.0
381	BP	GO:0048679	regulation of axon regeneration	22	0.06615933771677891	1.0
382	BP	GO:0032228	regulation of synaptic transmission, GABAergic	22	0.06615933771677891	1.0
383	BP	GO:0045956	positive regulation of calcium ion-dependent exocytosis	22	0.06615933771677891	1.0
384	BP	GO:0060045	positive regulation of cardiac muscle cell proliferation	22	0.06615933771677891	1.0
385	BP	GO:1902186	regulation of viral release from host cell	22	0.06615933771677891	1.0
386	BP	GO:0033081	regulation of T cell differentiation in thymus	22	0.06615933771677891	1.0
387	BP	GO:0120032	regulation of plasma membrane bounded cell projection assembly	136	0.06639833415458297	1.0
388	BP	GO:0010604	positive regulation of macromolecule metabolic process	2566	0.06794526096578253	1.0
389	BP	GO:0060491	regulation of cell projection assembly	138	0.06811242274805882	1.0
390	BP	GO:0048639	positive regulation of developmental growth	139	0.06897503125036672	1.0
391	BP	GO:0043409	negative regulation of MAPK cascade	139	0.06897503125036672	1.0
392	BP	GO:2000108	positive regulation of leukocyte apoptotic process	23	0.06906311992369685	1.0
393	BP	GO:0048873	homeostasis of number of cells within a tissue	23	0.06906311992369685	1.0
394	BP	GO:1901798	positive regulation of signal transduction by p53 class mediator	23	0.06906311992369685	1.0
395	BP	GO:0007422	peripheral nervous system development	23	0.06906311992369685	1.0
396	BP	GO:0051000	positive regulation of nitric-oxide synthase activity	23	0.06906311992369685	1.0
397	BP	GO:2000171	negative regulation of dendrite development	23	0.06906311992369685	1.0
398	BP	GO:0035994	response to muscle stretch	23	0.06906311992369685	1.0
399	BP	GO:0033137	negative regulation of peptidyl-serine phosphorylation	23	0.06906311992369685	1.0
400	BP	GO:0031325	positive regulation of cellular metabolic process	2594	0.06923078189268125	1.0
401	BP	GO:0046328	regulation of JNK cascade	141	0.07071122779662573	1.0
402	BP	GO:0051253	negative regulation of RNA metabolic process	1011	0.07104799994651395	1.0
403	BP	GO:0043902	positive regulation of multi-organism process	142	0.07158475670619864	1.0
404	BP	GO:0044271	cellular nitrogen compound biosynthetic process	1033	0.0719248805553041	1.0
405	BP	GO:0030154	cell differentiation	1403	0.07195400217106711	1.0
406	BP	GO:0014904	myotube cell development	24	0.07195811610569226	1.0
407	BP	GO:0031338	regulation of vesicle fusion	24	0.07195811610569226	1.0
408	BP	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	24	0.07195811610569226	1.0
409	BP	GO:0044788	modulation by host of viral process	25	0.07484435210609396	1.0
410	BP	GO:0071711	basement membrane organization	25	0.07484435210609396	1.0
411	BP	GO:0071709	membrane assembly	25	0.07484435210609396	1.0
412	BP	GO:0090314	positive regulation of protein targeting to membrane	25	0.07484435210609396	1.0
413	BP	GO:0070570	regulation of neuron projection regeneration	25	0.07484435210609396	1.0
414	BP	GO:0051094	positive regulation of developmental process	1085	0.07573166489547153	1.0
415	BP	GO:0006139	nucleobase-containing compound metabolic process	2028	0.07595959566076241	1.0
416	BP	GO:0016032	viral process	147	0.07600553752189847	1.0
417	BP	GO:0044403	symbiont process	147	0.07600553752189847	1.0
418	BP	GO:0051240	positive regulation of multicellular organismal process	1426	0.0762575032225043	1.0
419	BP	GO:0071480	cellular response to gamma radiation	26	0.07772185370112282	1.0
420	BP	GO:0019079	viral genome replication	26	0.07772185370112282	1.0
421	BP	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	26	0.07772185370112282	1.0
422	BP	GO:0060674	placenta blood vessel development	26	0.07772185370112282	1.0
423	BP	GO:0072657	protein localization to membrane	326	0.07962036543357852	1.0
424	BP	GO:0061028	establishment of endothelial barrier	27	0.08059064658945085	1.0
425	BP	GO:0080134	regulation of response to stress	1137	0.08190314870702245	1.0
426	BP	GO:0050808	synapse organization	155	0.08325602686409224	1.0
427	BP	GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	28	0.08345075640142029	1.0
428	BP	GO:0002717	positive regulation of natural killer cell mediated immunity	28	0.08345075640142029	1.0
429	BP	GO:0042098	T cell proliferation	28	0.08345075640142029	1.0
430	BP	GO:0010719	negative regulation of epithelial to mesenchymal transition	28	0.08345075640142029	1.0
431	BP	GO:0007190	activation of adenylate cyclase activity	28	0.08345075640142029	1.0
432	BP	GO:0032814	regulation of natural killer cell activation	28	0.08345075640142029	1.0
433	BP	GO:0032879	regulation of localization	2156	0.0835661205749972	1.0
434	BP	GO:0006470	protein dephosphorylation	157	0.08510132560525523	1.0
435	BP	GO:0051099	positive regulation of binding	158	0.08602872446573859	1.0
436	BP	GO:0055023	positive regulation of cardiac muscle tissue growth	29	0.08630220868310433	1.0
437	BP	GO:0034260	negative regulation of GTPase activity	29	0.08630220868310433	1.0
438	BP	GO:0050775	positive regulation of dendrite morphogenesis	29	0.08630220868310433	1.0
439	BP	GO:0021675	nerve development	29	0.08630220868310433	1.0
440	BP	GO:0090313	regulation of protein targeting to membrane	29	0.08630220868310433	1.0
441	BP	GO:0071248	cellular response to metal ion	159	0.08695925333643899	1.0
442	BP	GO:0007507	heart development	161	0.08882959294830627	1.0
443	BP	GO:1903034	regulation of response to wounding	161	0.08882959294830627	1.0
444	BP	GO:0001885	endothelial cell development	30	0.08914502892266435	1.0
445	BP	GO:0003156	regulation of animal organ formation	30	0.08914502892266435	1.0
446	BP	GO:0007202	activation of phospholipase C activity	30	0.08914502892266435	1.0
447	BP	GO:0032770	positive regulation of monooxygenase activity	30	0.08914502892266435	1.0
448	BP	GO:0035019	somatic stem cell population maintenance	30	0.08914502892266435	1.0
449	BP	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	30	0.08914502892266435	1.0
450	BP	GO:0046777	protein autophosphorylation	164	0.09165790481754345	1.0
451	BP	GO:0002437	inflammatory response to antigenic stimulus	31	0.09197924252470395	1.0
452	BP	GO:0051154	negative regulation of striated muscle cell differentiation	31	0.09197924252470395	1.0
453	BP	GO:2001222	regulation of neuron migration	31	0.09197924252470395	1.0
454	BP	GO:0060999	positive regulation of dendritic spine development	31	0.09197924252470395	1.0
455	BP	GO:0060421	positive regulation of heart growth	31	0.09197924252470395	1.0
456	BP	GO:2000008	regulation of protein localization to cell surface	31	0.09197924252470395	1.0
457	BP	GO:0021954	central nervous system neuron development	31	0.09197924252470395	1.0
458	BP	GO:0032269	negative regulation of cellular protein metabolic process	783	0.09246078312874643	1.0
459	BP	GO:0050792	regulation of viral process	166	0.09355833784609566	1.0
460	BP	GO:0050807	regulation of synapse organization	167	0.09451294298149794	1.0
461	BP	GO:0030073	insulin secretion	32	0.09480487482175338	1.0
462	BP	GO:0043086	negative regulation of catalytic activity	566	0.09676129650755241	1.0
463	BP	GO:2000826	regulation of heart morphogenesis	33	0.09762195107869215	1.0
464	BP	GO:2000249	regulation of actin cytoskeleton reorganization	33	0.09762195107869215	1.0
465	BP	GO:0043393	regulation of protein binding	171	0.09836001463186318	1.0
466	BP	GO:0006897	endocytosis	358	0.09875716307648096	1.0
467	BP	GO:0016358	dendrite development	34	0.10043049648841146	1.0
468	BP	GO:0007029	endoplasmic reticulum organization	34	0.10043049648841146	1.0
469	BP	GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	34	0.10043049648841146	1.0
470	BP	GO:0045740	positive regulation of DNA replication	34	0.10043049648841146	1.0
471	BP	GO:0051590	positive regulation of neurotransmitter transport	34	0.10043049648841146	1.0
472	BP	GO:0051385	response to mineralocorticoid	34	0.10043049648841146	1.0
473	BP	GO:0061001	regulation of dendritic spine morphogenesis	35	0.10323053616287399	1.0
474	BP	GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	176	0.10323139811124335	1.0
475	BP	GO:0060043	regulation of cardiac muscle cell proliferation	36	0.10602209515347161	1.0
476	BP	GO:0055025	positive regulation of cardiac muscle tissue development	36	0.10602209515347161	1.0
477	BP	GO:0042100	B cell proliferation	36	0.10602209515347161	1.0
478	BP	GO:0050999	regulation of nitric-oxide synthase activity	36	0.10602209515347161	1.0
479	BP	GO:0030857	negative regulation of epithelial cell differentiation	37	0.10880519843266798	1.0
480	BP	GO:0032418	lysosome localization	37	0.10880519843266798	1.0
481	BP	GO:0071241	cellular response to inorganic substance	182	0.10916464417771424	1.0
482	BP	GO:0006508	proteolysis	859	0.10957932851405379	1.0
483	BP	GO:1901362	organic cyclic compound biosynthetic process	869	0.10978349609418152	1.0
484	BP	GO:0006629	lipid metabolic process	881	0.11020567727515942	1.0
485	BP	GO:0008283	cell proliferation	376	0.11028096694971228	1.0
486	BP	GO:2001020	regulation of response to DNA damage stimulus	184	0.11116277276759126	1.0
